id,name,flight_number,date_utc,success,rocket_id,launchpad_id,details,upcoming
5eb87d04ffd86e000604b353,BulgariaSat-1,42,2017-06-23T19:10:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,Second time a booster will be reused: Second flight of B1029 after the Iridium mission of January 2017. The satellite will be the first commercial Bulgarian-owned communications satellite and it will provide television broadcasts and other communications services over southeast Europe.,False
5eb87d05ffd86e000604b354,Iridium NEXT Mission 2,43,2017-06-25T20:25:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,First flight with titanium grid fins to improve control authority and better cope with heat during re-entry.,False
5eb87d06ffd86e000604b355,Intelsat 35e,44,2017-07-05T23:35:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"Due to the constraints of sending a heavy satellite (~6,000 kg) to GTO, the rocket will fly in its expendable configuration and the first-stage booster will not be recovered.",False
5eb87d07ffd86e000604b356,CRS-12,45,2017-08-14T16:31:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"Dragon is expected to carry 2,349 kg (5,179 lb) of pressurized mass and 961 kg (2,119 lb) unpressurized. The external payload manifested for this flight is the CREAM cosmic-ray detector. First flight of the Falcon 9 Block 4 upgrade. Last flight of a newly-built Dragon capsule; further missions will use refurbished spacecraft.",False
5eb87d08ffd86e000604b357,FormoSat-5,46,2017-08-24T18:50:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,Formosat-5 is an Earth observation satellite of the Taiwanese space agency. The SHERPA space tug by Spaceflight Industries was removed from the cargo manifest of this mission. The satellite has a mass of only 475 kg.,False
5eb87d09ffd86e000604b358,Boeing X-37B OTV-5,47,2017-09-07T13:50:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"Notable because Boeing is the primary contractor of the X-37B, which has until now been launched by ULA, a SpaceX competitor and Boeing partnership. Second flight of the Falcon 9 Block 4 upgrade.",False
5eb87d0affd86e000604b359,Iridium NEXT Mission 3,48,2017-10-09T12:37:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,Third of eight missions to launch Iridium's second generation constellation from VAFB,False
5eb87d0cffd86e000604b35a,SES-11 / Echostar 105,49,2017-10-11T22:53:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"Nineteenth comsat to GTO, also the fourth satellite launched for SES and second for Echostar. Third time a first stage booster will be reused.",False
5eb87d0dffd86e000604b35b,KoreaSat 5A,50,2017-10-30T19:34:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"KoreaSat 5A is a Ku-band satellite capable of providing communication services from East Africa and Central Asia to southern India, Southeast Asia, the Philippines, Guam, Korea, and Japan. The satellite will be placed in GEO at 113Â° East Longitude, and will provide services ranging from broadband internet to broadcasting services and maritime communications.",False
5eb87d0effd86e000604b35c,CRS-13,51,2017-12-15T15:36:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,Will reuse the Dragon capsule previously flown on CRS-6 and will reuse the booster from CRS-11.,False
5eb87d0fffd86e000604b35d,Iridium NEXT Mission 4,52,2017-12-23T01:27:23.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"Reusing the booster first used on Iridium-2, but will be flying expendable.",False
5eb87d10ffd86e000604b35e,ZUMA,53,2018-01-08T01:00:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"Originally planned for mid-November 2017, the mission was delayed due to test results from the fairing of another customer. First-stage booster will attempt landing at LZ-1",False
5eb87d11ffd86e000604b35f,SES-16 / GovSat-1,54,2018-01-31T21:25:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"Reused booster from the classified NROL-76 mission in May 2017. Following a successful experimental ocean landing that used three engines, the booster unexpectedly remained intact; Elon Musk stated in a tweet that SpaceX will attempt to tow the booster to shore.",False
5eb87d13ffd86e000604b360,Falcon Heavy Test Flight,55,2018-02-06T20:45:00.000Z,True,5e9d0d95eda69974db09d1ed,5e9e4502f509094188566f88,"The launch was a success, and the side boosters landed simultaneously at adjacent ground pads. Drone ship landing of the central core failed. Final burn to heliocentric mars-earth orbit was successful after the second stage and payload passed through the Van Allen belts.",False
5eb87d14ffd86e000604b361,Paz / Starlink Demo,56,2018-02-22T14:17:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,First flight with fairing 2.0. Will also carry two SpaceX test satellites for the upcoming Starlink constellation.,False
5eb87d15ffd86e000604b362,Hispasat 30W-6,57,2018-03-06T05:33:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,Launched with landing legs and titanium grid fins. Did not attempt a landing due to 'unfavorable weather conditions in the recovery area'.,False
5eb87d16ffd86e000604b363,Iridium NEXT Mission 5,58,2018-03-30T14:13:51.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"Fifth Iridium NEXT mission to deploy ten Iridium NEXT satellites. Reused booster from third Iridium flight, and although controlled descent was performed, the booster was expended into the ocean. SpaceX planned a second recovery attempt of one half of the fairing using the specially modified boat Mr. Steven. However, the fairing's parafoil twisted during the recovery, which led to water impact at high speed",False
5eb87d16ffd86e000604b364,CRS-14,59,2018-04-02T20:30:41.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"The launch used a refurbished booster (from CRS-12) for the 11th time, and a refurbished capsule (C110 from CRS-8) for the third time. External payloads include a materials research platform MISSE-FF phase 3 of the Robotic Refueling Mission TSIS, heliophysics sensor several crystallization experiments, and the RemoveDebris spacecraft aimed at space junk removal. The booster was expended in order to test a new landing profile.",False
5eb87d18ffd86e000604b365,TESS,60,2018-04-18T22:51:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"Part of the Explorers program, this space telescope is intended for wide-field search of exoplanets transiting nearby stars. It is the first NASA high priority science mission launched by SpaceX. It was the first time SpaceX launched a scientific satellite not primarily intended for Earth observations. The second stage placed it into a high-Earth elliptical orbit, after which the satellite's own booster will perform complex maneuvers including a lunar flyby, and over the course of two months, reach a stable, 2:1 resonant orbit with the Moon. In January 2018, SpaceX received NASA's Launch Services Program Category 2 certification of its Falcon 9 'Full Thrust', certification which is required for launching medium risk missions like TESS. It was the last launch of a new Block 4 booster, and marked the 24th successful recovery of the booster. An experimental water landing was performed in order to attempt fairing recovery.",False
5eb87d19ffd86e000604b366,Bangabandhu-1,61,2018-05-11T20:14:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,First launch of a Block V first stage.,False
5eb87d1affd86e000604b367,Iridium NEXT Mission 6,62,2018-05-22T19:47:58.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,GFZ arranged a rideshare of GRACE-FO on a Falcon 9 with Iridium following the cancellation of their Dnepr launch contract in 2015. Iridium CEO Matt Desch disclosed in September 2017 that GRACE-FO would be launched on the sixth Iridium NEXT mission. The booster reuse turnaround was a record 4.5 months between flights.,False
5eb87d1bffd86e000604b368,SES-12,63,2018-06-04T04:45:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"SES-12, the replacement satellite for NSS-6, was successfully launched and deployed on June 4th, completing SpaceX's eleventh flight of 2018. According to SES Luxembourg, The SES-12 satellite will expand SES’s capabilities to provide direct-to-home (DTH) broadcasting, VSAT, Mobility and High Throughput Satellite (HTS) data connectivity services in the Middle East and the Asia-Pacific region, including rapidly growing markets such as India and Indonesia. [SES-12] will be co-located with SES-8",False
5eb87d1cffd86e000604b369,CRS-15,64,2018-06-29T09:42:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"Payload included MISSE-FF 2, ECOSTRESS, and a Latching End Effector. The refurbished booster featured a record 2.5 months period turnaround from its original launch of the TESS satellite — the fastest previous was 4.5 months. This was the last commercial flight of a Block 4 booster, which was expended into the Atlantic without landing legs and grid fins.",False
5eb87d1effd86e000604b36a,Telstar 19V,65,2018-07-22T05:50:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"SSL-manufactured communications satellite intended to be placed at 63° West over the Americas. At 7,075 kg, it became the heaviest commercial communications satellite ever launched.",False
5eb87d1fffd86e000604b36b,Iridium NEXT Mission 7,66,2018-07-25T11:39:26.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"SpaceX's fourteenth flight of 2018 and seventh of eight launches in a half-a-billion-dollar contract with Iridium. Will use a Block 5 first stage, to be recovered in the Pacific Ocean. Only one mission will be left for Iridium, with 10 more satellites. First attempt to recover a Fairing with the upgraded net. Fairing recovery was not successful.",False
5eb87d20ffd86e000604b36c,Merah Putih,67,2018-08-07T05:18:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,SpaceX's fifteenth flight of 2018 launched the Merah Putih (also known as Telkom-4) geostationary communications satellite for Telkom Indonesia. It marked the first reuse of any Block 5 first stage; the booster B1046 had previously launched Bangabandhu-1. The stage was recovered and is expected to become the first Falcon 9 booster to fly three missions.,False
5eb87d22ffd86e000604b36d,Telstar 18V,68,2018-09-10T04:45:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"SpaceX's sixteenth flight of 2018 launched the Telstar 18v GEO communication satellite for Telesat, the second launch for the canadian company in a few months. The first stage was a new Falcon 9 V1.2 Block 5 which was successfully recovered on OCISLY.",False
5eb87d23ffd86e000604b36e,SAOCOM 1A,69,2018-10-08T02:22:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"SpaceX's seventeenth flight of 2018 was the first launch of the Saocom Earth observation satellite constellation of the Argentine Space Agency CONAE. The second launch of Saocom 1B will happen in 2019. This flight marked the first RTLS launch out of Vandenberg, with a landing on the concrete pad at SLC-4W, very close to the launch pad.",False
5eb87d24ffd86e000604b36f,Es’hail 2,70,2018-11-15T20:46:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,SpaceX's eighteenth flight of 2018 was its first for Es'hailSat. Es'hail-2 is a communications satellite delivering television and internet to Qatar and the surrounding region. It was launched into a geostationary transfer orbit from LC-39A at Kennedy Space Center. The booster landed on OCISLY.,False
5eb87d25ffd86e000604b370,SSO-A,71,2018-12-03T18:34:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,SpaceX's nineteenth flight of 2018 will fly SSO-A: SmallSat Express out of Vandenberg SLC-4E for Spaceflight. SSO-A is a rideshare to sun synchronus low earth orbit consisting of 64 individual microsatellites and cubesats. It is also likely to be the third flight of core B1046 which previously flew Bangabandhu-1 and Merah Putih. If this happens it will be the first time a Falcon 9 has flown more than two missions. ,False
5eb87d26ffd86e000604b371,CRS-16,72,2018-12-05T18:16:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"SpaceX's 16th Crew Resupply Mission on behalf of NASA, with a total of 20 contracted flights. This will bring essential supplies to the International Space Station using SpaceX's reusable Dragon spacecraft. The Falcon 9 will launch from SLC-40 at Cape Canaveral Air Force Station. During the landing of the first stage, a grid fin hydraulic pump stalled, causing the core to enter an uncontrolled roll, and resulting in a (succesful) water landing.",False
5eb87d27ffd86e000604b372,GPS III SV01,73,2018-12-23T13:51:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,SpaceX's twenty-first flight of 2018 launched the first of the new GPS III satellites (Block IIIA) for the United States Air Force and was SpaceX's first EELV mission. The spacecraft was delivered to a MEO transfer orbit from SLC-40 at Cape Canaveral Air Force Station. This mission was the first to fly with the redesigned COPV on the first stage (B1054) as well as the second. The booster was expended.,False
5eb87d28ffd86e000604b373,Iridium NEXT Mission 8,74,2019-01-11T15:31:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"SpaceX's first flight of 2019 will be the eighth and final launch of its planned Iridium flights. Delivering 10 satellites to low earth orbit, this brings the total up to 75 and completes the Iridium NEXT constellation. This mission launches from SLC-4E at Vandenberg AFB. The booster is expected to land on JRTI.",False
5eb87d2affd86e000604b374,Nusantara Satu (PSN-6) / S5 / Beresheet,75,2019-02-22T01:45:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"SpaceX will launch this rideshare to GTO for Space Systems Loral (SSL). The primary payload for this mission is Nusantara Satu, a communications satellite built by SSL for the private Indonesian company PT Pasifik Satelit Nusantara (PSN). Spaceflight Industries' GTO-1 mission consists of two secondary payloads. One of those is Beresheet, the lunar lander built by the Israeli non-profit organization, SpaceIL. Beresheet will make its own way to the moon from GTO. The other secondary is Air Force Research Lab's (Space Situational Awareness) S5 mission, which hitches a ride to GEO aboard Nusantara Satu. This mission launches from SLC-40 at Cape Canaveral AFS. The booster is expected to land on OCISLY.",False
5eb87d2bffd86e000604b375,CCtCap Demo Mission 1,76,2019-03-02T07:45:00.000Z,True,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"Demonstration Mission 1 (DM-1) will launch Dragon 2 as part of NASA's Commercial Crew Transportation Capability program. This mission will demonstrate Dragon 2, and Falcon 9 in its configuration for crewed missions. DM-1 will launch from LC-39A at Kennedy Space Center, likely carrying some cargo to the International Space Station. The booster is expected to land on OCISLY.",False
